2020-06-17,2020-06-17,BBH,4.3600,3.4700,7.0500,1.3900,3.8800,3.7600,4.0500,4.3100,50.4000,73.2000,50.4000,63.5000,61.5000,0.0000,29.8000,29.7000,19.3000,40.4355,36.4000,38.1000,68.8000,65.2000,52.2000,24.6000,86.1000,55.4000,74.8000,67.6000,91.3000,77.9000,C
2020-06-17,2020-06-17,BBJP,2.7000,4.9700,2.9600,0.8100,3.4100,3.4300,3.2800,6.7000,61.8000,75.1000,58.3000,74.1000,69.6000,50.0000,50.0000,49.1000,49.7000,59.6218,50.0000,50.0000,50.0000,100.0000,62.5000,29.9000,91.9000,60.9000,81.4000,43.6000,81.3000,68.8000,B
2020-06-17,2020-06-17,BBP,6.6300,3.5800,5.8600,1.6700,6.6800,6.7600,6.4800,5.4100,52.9000,79.0000,46.9000,76.3000,68.0000,50.0000,50.0000,34.1000,44.4000,56.2187,50.0000,50.0000,50.0000,50.0000,50.0000,24.2000,83.3000,53.8000,14.9000,98.1000,37.7000,50.2000,C
2020-06-17,2020-06-17,BBRC,3.0800,2.8300,1.3100,5.0000,4.0900,5.0000,5.6500,4.4300,48.2000,61.1000,52.3000,53.5000,54.7000,50.0000,50.0000,11.0000,36.3000,45.5068,48.5000,42.6000,61.2000,41.6000,48.5000,50.0000,50.0000,50.0000,50.0000,50.0000,67.3000,55.8000,C
2020-06-17,2020-06-17,BBRE,6.1200,5.0000,8.7000,5.0000,3.6200,5.0000,2.9100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BBSA,3.1900,5.0000,0.2400,5.0000,3.6200,7.5000,2.5800,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BBUS,6.1900,5.0000,7.4800,5.0000,3.6200,7.5000,2.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BCD,5.0200,6.3500,1.4600,5.0000,6.3300,5.0000,3.7400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BCI,5.1000,6.5100,1.5700,5.0000,6.3300,5.0000,3.6200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BCM,3.8300,4.7300,2.6700,5.0000,3.8600,5.0000,3.7800,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BCNA,6.1400,3.8500,4.3700,5.0000,5.1400,7.5000,6.4600,6.2400,56.1000,72.3000,66.3000,71.3000,70.0000,50.0000,50.0000,15.4000,37.9000,53.9480,50.0000,50.0000,50.0000,100.0000,62.5000,50.0000,50.0000,50.0000,50.0000,50.0000,35.7000,45.2000,B
2020-06-17,2020-06-17,BDCL,8.2400,8.0700,6.8900,5.0000,4.9300,5.0000,6.6700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BDCS,6.3700,6.4500,4.4000,5.0000,3.6000,6.4600,6.6700,4.7500,49.3000,23.7000,13.9000,4.5000,11.1000,50.0000,57.5000,79.6000,62.6000,36.8722,47.8000,34.1000,62.9000,100.0000,61.2000,50.0000,50.0000,50.0000,20.9000,50.0000,82.0000,51.0000,C
2020-06-17,2020-06-17,BDCZ,6.9000,7.2600,5.2300,5.0000,3.6000,5.8500,6.7000,5.5700,53.8000,45.9000,49.0000,37.5000,42.6000,50.0000,15.8000,75.7000,48.7000,45.6611,50.0000,50.0000,50.0000,100.0000,62.5000,50.0000,50.0000,50.0000,33.0000,50.0000,82.0000,55.0000,C
2020-06-17,2020-06-17,BDD,8.0700,5.5800,5.2500,5.0000,7.6700,5.0000,8.1700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BDRY,7.1500,5.0000,6.4700,5.0000,5.2900,5.0000,7.4600,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BEMO,5.5500,4.2000,3.0500,5.0000,6.3300,5.0000,6.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BERN,5.9400,5.0000,4.0100,5.0000,6.3300,5.0000,5.2400,3.1500,39.6000,10.2000,0.1000,0.1000,2.2000,50.0000,50.0000,50.0000,50.0000,26.0794,50.0000,50.0000,50.0000,58.4000,52.1000,50.0000,50.0000,50.0000,50.0000,50.0000,0.0000,33.3000,D
2020-06-17,2020-06-17,BFIT,4.0100,3.3100,3.4400,2.3500,4.4200,5.6600,5.2200,4.7900,50.3000,56.7000,57.2000,74.3000,65.7000,50.0000,7.6000,44.9000,35.5000,50.5894,50.0000,50.0000,50.0000,41.6000,47.9000,19.4000,76.5000,47.9000,36.7000,69.3000,76.7000,60.9000,C
